title,rating,num_ratings,tags,actors
头文字D Extra Stage 2,4.5,479,[漫画改|热血|运动],[矢尾一树|根谷美智子|岩田光央|高木涉|嘉数由美|三木真一郎]
神奇宝贝不可思议的迷宫 时之探险队・暗之探险队,9.5,155,[萌系|架空|冒险],[松本梨香|大谷育江|饭冢雅弓]
读或死 OVA,9.4,286,[科幻],[三浦理恵子|根谷美智子|高橋広樹|郷田ほづみ|岩崎征実|KONTA|鮭延未可]
竖笛与双肩书包 3☆,9.1,469,[萌系|日常|治愈],[置鮎龍太郎|釘宮理恵|内田彩|平野綾|櫻井孝宏|諏訪部順一|緑川光]
古斯柯布多力传记,8.6,130,[奇幻],[小栗旬|忽那汐里]
快盗天使TWIN ANGEL,8.6,108,[热血],[釘宮理恵|能登麻美子|田村ゆかり|如月|檜山修之]
漫研部～Surgical Friends～,8.8,153,[搞笑|校园|日常|泡面],[大坪由佳|内田彩|内田真礼|茅野愛衣|ニーコ|仲谷明香|佐倉綾音|佐々木未来|天津向]
鲁邦三世：天使的策略～梦的碎片是杀人的香味～,9.2,134,[搞笑|热血|时泪],[栗田贯一|小林清志|増山江威子|井上真树夫|纳谷悟朗]
Macross Plus OVA,9.6,296,[机战|战斗|科幻],[深見梨加|山崎たくみ]
幻影死神,9.5,249,[奇幻|热血],[清水香里|清水香里|浅川悠|浅野まゆみ|福山润]
高智能方程式：SAGA,9.8,760,[科幻|运动|时泪],[速水奨|三石琴乃|松岡洋子|金丸淳一|緑川光|ブリード|加賀|関俊彦|冬馬由美|城之内美..]
真女神转生 恶魔之子,9.7,127,[游戏改|奇幻|冒险],[森久保祥太郎|野上由加奈]
物怪,9.5,194,[奇幻|日常|治愈],[水樹奈々|川澄綾子|三毛さん：お婆ちゃん：京田尚子|京田尚子]
宇宙航海王 ABYSS OF HYPERSPACE -亚空的深渊-：剧场版,8.8,208,[奇幻|战斗],[小松未可子|花澤香菜|下田麻美|能登麻美子|飛田展男|飯田友子]
汪汪队立大功 第二季,8.3,116,[少儿|冒险],[Solomon|Brown|Justin|Paul|Kelly|Drew|Davis|Samuel|Faraci|Devan|Cohen|Caroline|Johnson|Mayor|Mike|Cross]
The Revelation,9.2,201,[科幻|智斗],[関智一|浪川大輔|野中藍]
战国BASARA 贰,9.1,134,[历史|热血|游戏改],[石野竜三|中井和哉|保志総一朗|森田成一|本多忠胜：织田信长：若本規夫|能登麻美子|緒方賢一]
最游记 RELOAD GUNLOCK,9.2,157,[奇幻|热血|架空|冒险],[保志総一朗|関俊彦|平田広明|石田彰|草尾毅|皆口裕子|茂呂田かおる|森川智之]
THE BIG O,9.7,503,[科幻|热血|冒险],[宮本充|矢島晶子|清川元夢|玄田哲章|篠原恵美]
绯色的欠片 第二季,8.3,121,[奇幻|乙女],[磯村知美|三宅麻理恵|杉田智和|岡野浩介|浪川大輔|平川大輔|下和田裕貴|野宮一範]
校园迷糊大王 三学期,9.6,634,[搞笑|校园],[堀江由衣|高橋広樹|小清水亚美|岸尾だいすけ|小西大樹|保村真|伊織：姉ヶ崎妙：大原さやか|福井裕佳梨]
网球并不可笑嘛 第二季,9.2,238,[萌系|日常|运动|社团],[渡部優衣|三森铃子|鳴海杏子|花澤香菜|小倉唯|大和田仁美|石原夏織|日野まり]
猫猫日本史,9.2,150,[漫画改|泡面|搞笑|萌系],[小林优]
Active Raid -机动强袭室第八课-,8.8,224,[原创|科幻|机战|职场],[島﨑信長|櫻井孝宏|小澤亜李|石上静香|黒沢ともよ|倉田雅世|大川透、小松未可子|大西沙織]
温泉巡礼,8.7,111,[治愈],[中村悠一|佐藤聪美|大龟明日香|伊藤加奈惠|金元寿子|茅野爱衣]
仙界传 封神演义,9.1,224,[奇幻|热血|冒险],[優希比呂|千葉進歩|宮田幸季|山岸功|石田彰|緒方恵美|阪口大助]
青出于蓝～缘～,9.3,290,[日常|少女|治愈|恋爱],[保志総一朗|川澄綾子|水橋かおり|こやまきみこ|平松晶子|雪野五月|桃井はるこ]
烈火之炎,9.5,112,[奇幻|日常|热血],[冈野|浩介|增田|ゆき|平松|晶子|绿川|光|飞田|展男|熊井友子|置鲇|龙太郎]
布鲁伊 第一季 中文配音,9.8,110,[原创|搞笑|少儿],[陆怡萱|张梓琳|张云龙|任怡洁]
高智能方程式：ZERO,9.7,496,[热血|运动|时泪],[緑川光|三石琴乃|速水奨|松岡洋子|ブリード|加賀|関俊彦|金丸淳一|冬馬由美|安尼·古..]
问答魔法学院,8.7,113,[奇幻|游戏改|架空],[長谷優里奈|永島由子|たかはし智秋|檜山修之|牧島有希|石塚さより|若本規夫|関通利]
魔神英雄传 永恒传说,9.5,139,[热血|奇幻|时泪|少儿],[田中真弓|林原惠|西村知道|伊仓一恵|山寺宏一|高乃丽|绪方贤一]
胡子小鸡,9.4,160,[萌系|搞笑|日常|泡面],[朴璐美|小林ゆう|新井里美|杉田智和]
月面兔兵器米娜,9.0,111,[萌系|奇幻|科幻|热血],[井上麻里奈|こじまかずこ|井上麻里奈|中田譲治|中尾衣里|根谷美智子|岩田光央|中田譲治|東地宏樹]
新勇者莱汀,8.8,130,[科幻|热血],[我妻正崇|三木眞一郎|千叶纱子|本田贵子|藤原启治|冈田优香]
银盘万花筒,9.2,151,[运动|小说改],[川澄綾子|吉野裕行|小杉十郎太|鈴木弘子|斎藤千和|井上麻里奈|千葉一伸|木川絵理子|村井かずさ]
泰坦尼亚,8.6,130,[科幻|智斗|历史],[岸尾大介|小西克幸|近藤隆|吉野裕行|武虎|名冢佳织]
神奇宝贝：皮卡丘的鬼怪狂欢节,9.6,162,[萌系],[大谷育江|半场友惠|林原惠]
最游记RELOAD,9.4,164,[奇幻|热血|架空|冒险],[保志総一朗|関俊彦|平田広明|石田彰|草尾毅|皆口裕子|茂呂田かおる]
向阳素描×365,9.8,521,[萌系|日常|治愈],[阿澄佳奈|新谷良子|後藤邑子|水橋かおり|沢城みゆき|釘宮理恵|松来未祐|福圓美里|チョー]
天使领域,9.2,155,[热血],[榎本温子|福山润|雪野五月|白鸟由里|小野坂昌也|保志总一朗|三石琴乃|植田佳奈]
虎子,9.4,329,[日常],[平野綾|根谷美智子|折笠富美子|長谷優里奈|古囃|五十嵐浩子|杏藤|藤田昌代|八木|後藤夕貴|上下山|笠原弘子|战国|狮狮丸..]
高智能方程式 DOUBLE ONE,9.8,444,[热血|科幻],[三石琴乃|松岡洋子|速水奨|緑川光|ブリード|加賀|関俊彦|金丸淳一|冬馬由美|城之内美..]
银河奥特曼S（中配）,8.6,299,[特摄|热血|战斗|科幻],[孙晔|张杰|龟娘|夏磊]
剧场版 笑傲昙天(外传) 「中篇」,9.4,307,[奇幻],[中村悠一|梶裕贵|代永翼|鸟海浩辅|安元洋贵|大原沙耶香|藤原祐规|藤原贵弘|下野紘|铃村健一|佐藤利奈|能登麻美子|樱井孝宏]
超时空要塞F 恋离飞翼 后篇,9.6,528,[机战|战斗],[遠藤綾、May&#x27;n|中島愛|早乙女|中村悠一|桑島法子|杉田智和|ボビー・マルゴ：格蕾丝·奥康纳：井上喜久子|..]
火鸟,8.8,225,[奇幻|科幻|历史],[浪川大輔、阪脩|小村哲生|松本保典|久保田民絵|浅野まゆみ|小村哲生|竹内順子|小林美佐]
船长哈洛克,8.2,369,[科幻|动画|漫画改],[小栗旬|三浦春马|苍井优|古田新太|福田彩乃|森川智之|坂本真绫|泽城美雪|大塚周夫|有本钦隆|土师孝也|岛田敏|中博史|石住昭彦|麦人|楠大典|曾世海司|真殿光昭|上田耀司|滨田贤二|乃村健次|川田绅司|大畑伸太郎|四宫豪|安元洋贵|最上嗣生|金本凉辅|中村千绘|奈良彻|大林洋平|山本和臣|山崎健太郎|荒井聪太|竹内荣治|小林清志|小川辉晃]
JOKER GAME SP,9.4,239,[推理],[堀内賢雄|関智一|下野紘|木村良平|細谷佳正|森川智之|梶裕貴|福山潤|中井和哉]
迷你偶像,9.5,362,[萌系|日常|泡面|治愈],[たかはし智秋|中村繪里子|今井麻美|浅倉杏美|仁後真耶子|若林直美|釘宮理恵|平田宏美|下田麻美]
米奇妙妙屋 第1季,9.6,257,[原创|治愈|少儿|日常],[韦恩·艾尔温|比尔·法默|特莱斯·麦克尼尔|托尼·安塞尔莫|拉塞·泰勒]
香蕉怪大叔 呐呐~呐 北海妖怪追追追！（第三季）,9.3,258,[原创],[ビビる大木|温水洋一|つぶやきシロー]
比得兔（第二季）,9.2,122,[少儿],[苏俣]
Akubi girl,9.5,121,[搞笑|少女],[金田朋子|小樱悦子|嘉数由美|乡田穗积|大平透]
你好七叶 第一季,9.4,175,[日常|治愈],[喜屋武七叶：喜屋武七绪：松田るか|喜屋武心七：ニーナ：松嵜麗|五十嵐裕美|井ノ上|奈々|喜舎场泉]
热风海陆bushiroad SP,8.4,119,[热血|冒险],[潘めぐみ|KENN|前田|鈴木千尋|羽柴|サエキトモ|石塚運昇|森嶋秀太|和佐|鳥海浩輔]
汪汪队立大功 第一季,8.2,143,[少儿|冒险],[Solomon|Brown|Justin|Paul|Kelly|Drew|Davis|Samuel|Faraci|Devan|Cohen|Caroline|Johnson|Mayor|Mike|Cross]
帕卢姆之树,6.9,111,[奇幻|架空|冒险|科幻],[平松晶子|丰口惠美|阪口大助]
剧场版 笑傲昙天(外传) 「后篇」,9.3,307,[奇幻],[中村悠一|梶裕貴|代永翼|鳥海浩輔|安元洋貴|大原沙耶香|藤原祐規|藤原貴弘|下野紘|鈴村健一|佐藤利奈|能登麻美子|櫻井孝宏]
校园迷糊大王 一学期补习,9.7,427,[搞笑|校园],[小清水亚美|高橋広樹|堀江由衣|泰勇気|髙木俊|佐藤利奈|山﨑美智|保村真|田所ちさ]
BLUE DROP 天使们的戏曲,9.3,281,[科幻],[矢島晶子|沢城みゆき]
ZEGAPAIN,9.3,139,[科幻|热血|机战],[浅沼晋太郎|花澤香菜|川澄綾子|ゆかな|加藤将之|立木文彦|門脇舞以|久川綾|家中宏]
魔法老师！～另一个世界,9.0,150,[科幻|校园|战斗|冒险],[佐藤利奈|石田彰|アンナユリエウナココロウァ：相坂小夜：白鳥由里|木村まどか|桑谷夏子|山川琴美|板東愛|钉..]
正义小天使真绪,9.0,138,[萌系|搞笑],[こやまきみこ|吉川由弥|堀江由衣|長沢美樹|满仲由纪子|井浦爱|野岛昭生|铃木清信|丸山|..]
网球并不可笑嘛 第七季,9.2,155,[搞笑|校园|日常|运动],[花泽香菜|鸣海杏子|三森铃子|渡部優衣|喜多村英梨|石原夏織|三宅麻理恵|中島由貴|菊タロー]
乔瓦尼之岛,8.8,174,[治愈],[仲间由纪惠|市村正亲|中山裕介]
少年好莱坞,8.6,133,[小说改|搞笑|偶像],[逢坂良太|柿原彻也|山下大辉|苍井翔太|小野贤章|浪川大辅|新田将司|浅沼晋太郎|保志总一朗]
欢迎来到宇宙SHOW,9.3,259,[原创|搞笑|科幻],[鹈泽正太郎|黑泽智代|松元环季|生月步花|吉永拓斗|藤原启治]
七色星露,9.4,153,[少女],[結下みちる|野島裕史|後藤麻衣|清水香里|如月纳茨美：结城诺奈：松岡由貴|高橋広樹|あおきさやか|黒河奈美]
美味派对 光之美少女,8.1,170,[原创|战斗],[珍贵天使|/|菱川花菜|香辛天使|/|清水理沙|美味天使|/|井口裕香|甜点天使|/|茅野爱衣|高森奈津美|日冈夏美|半场友惠]
赛罗奥特曼剧场版 超决战！贝利亚银河帝国,9.8,1144,[热血|战斗|少儿|特摄],[小柳友|滨田龙臣|土屋太凤|宫野真守|宫野真守|绿川光|神谷浩史|关智一]
星界死者之书,8.3,168,[奇幻|科幻|热血],[小野大辅|中村悠一|水树奈奈|远藤绫]
奥特怪兽拟人化计划 怪兽娘 第二季,9.0,220,[原创|战斗|热血|少儿],[远藤祐里香|德井青空|五十岚裕美|汤浅枫|松田利冴|清都亚理沙]
真的有呀！灵媒先生,9.5,148,[奇幻|搞笑],[水原薫|松来未祐|加藤英美里|叶山郁美|渕上舞|佐佐木望|高桥伸也|小野友树]
鲁邦三世：俄罗斯之恋,9.5,115,[热血|奇幻|时泪],[山田康雄|小林清志|大冢周夫|增山江威子|纳谷悟朗]
阴守忍者,8.1,124,[奇幻],[阴守|私市淳、半場友恵|中原麻衣|伊藤美紀|いずみ尚|山口登|新谷良子|小島幸子|清水愛]
Ｄｒ．ＳＴＯＮＥ 石纪元 粤配版,9.4,685,[漫画改|科幻|励志|冒险],[黄荣璋|蔡威贤|何凯怡|罗伟亮|梁皓翔|杨婉潼|陈成港|杜景煜|严镇华|植婉雯|梁皓翔|陈凯婷|罗伟亮|杨婉潼|何凯怡|廖欣怡|李家杰|廖欣怡|梁皓翔|陈凯婷|杜景煜|廖欣怡|周倚天|陈成港|陈凯婷|廖欣怡|植婉雯|李家杰|罗伟亮|李家杰|张振熙|李家杰|张振熙|杜景煜|黄紫娴|杜景煜|廖欣怡|郭俊廷|陈凯婷|顾咏雪|李家杰|郭俊廷]
魔法老师涅吉! ANIME FINAL,9.0,130,[科幻|校园|战斗|冒险],[佐藤利奈|白鸟由里|木村圆|笹川亚矢奈|桑谷夏子|山川琴美|浅仓杏美|伊藤静|神田朱未|春日..]
我的女神 OVA,9.6,335,[时泪|奇幻],[井上喜久子|菊池正美|冬馬由美|久川綾]
群青开场号,7.6,394,[原创|运动|励志],[矢野奖吾|土屋神叶|花江夏树|糸川耀士郎|丰永利行|橘龙丸|小林千晃|水濑祈|樱井孝宏|东地宏树|Lynn]
我家也有外星人,9.3,175,[搞笑|科幻|日常],[川澄綾子|宮村優子|福島潤]
三者三叶 特典,9.5,425,[萌系|校园|漫画改],[金澤まい|今村彩夏|和久井優|Machico|鈴木愛奈|桃河りか|赤羽根健治|西明日香|渡辺はるか]
我是小甜甜,9.7,252,[魔法|冒险|奇幻|音乐],[太田貴子]
东之伊甸I -The King of Eden,9.0,230,[奇幻|治愈|智斗],[森美|早見沙織|滝沢|木村良平|川原元幸|江口拓也]
鲁邦三世：血之刻印 永远的Mermaid,8.9,187,[搞笑|热血|时泪],[栗田贯一|小林清志|増山江威子|井上真树夫|纳谷悟朗]
十兵卫2 西伯利亚柳生的反击,9.2,167,[奇幻],[堀江由衣|齋藤彩夏|中山恵里奈]
捷德奥特曼剧场版 连接吧！心愿！！,7.2,765,[特摄|热血|科幻],[滨田龙臣|山本千寻|长谷川真优|小泽雄太|岩田荣庆|本假屋唯香|石黑英雄|青柳尊哉]
摸索吧！部活剧 再来一个,9.5,187,[日常|社团],[大橋彩香|西明日香|明坂聡美|荻野可鈴|上田麗奈|上田麗奈|上田麗奈|上田麗奈|上田麗奈]
鲁邦三世：DEAD OR ALIVE,9.4,193,[搞笑|热血|时泪],[山田康雄|小林清志|增山江威子|井上真树夫|纳谷悟朗]
乐高悟空小侠,9.7,144,[原创|热血|奇幻],[胡谦|贾邱|杜光祎]
天使的水果糖,9.2,479,[日常|泡面|架空],[松嵜丽|后藤麻衣|五十岚裕美]
剧场版 银河机攻队Majestic Prince 觉醒的基因,9.6,213,[机战],[相葉裕樹|浅沼晋太郎|日笠陽子|井口裕香|池田純矢|渡辺明乃|伊藤静|沢城みゆき|東地宏樹]
两个人是少女福尔摩斯,6.8,217,[搞笑|日常],[愛美|伊藤彩沙|高森奈津美|橘田いずみ|徳井青空|三森すずこ|南條愛乃|佐々木未来|..]
泰迦奥特曼剧场版 新生代之巅,5.0,1525,[特摄|热血|战斗|科幻],[井上祐贵|谅太郎|吉永亚由里|寺岛拓笃|内田雄马]
风人物语,9.3,168,[奇幻|日常|治愈],[名塚佳織|花村怜美|入野自由|岩村愛子|杉山大]
咕噜咕噜魔法阵,9.4,167,[萌系|奇幻],[仁傑|/|瀧本富士子|歌莉|/|吉田小南美|杰他他老伯|/|緒方賢一|傑保倫|/|高乃麗|松井菜桜子|朝朝|/|天野由梨|西川幾雄]
破天荒游戏,8.9,191,[奇幻|少女|魔法|科幻],[三木眞一郎|小林沙苗|櫻井孝宏]
网球并不可笑嘛 第六季,9.4,150,[搞笑|校园|日常|泡面],[三森铃子|花泽香菜|渡部優衣|鸣海杏子|小倉唯|喜多村英梨|逢坂良太|石原夏織|中島由貴]
魂狩,8.7,109,[推理|智斗|科幻],[桃井晴子|小野坂昌也|大谷育江]
攻壳机动队 塔奇克马的日常,9.2,216,[科幻],[玉川砂記子]
Active Raid -机动强袭室第八课- 2nd,9.4,214,[原创|机战|职场|科幻],[島﨑信長|櫻井孝宏|小澤亜李|石上静香|黒沢ともよ|倉田雅世|大川透|大西沙織|鳥海浩輔]
侦探歌剧 少女福尔摩斯 OVA,9.5,118,[日常|搞笑],[橘田いずみ|徳井青空|三森铃子|佐佐木未来|森嶋秀太|哈特利|中原麻衣]
鲁邦三世：活下来的魔术师,7.5,109,[搞笑|热血],[山田康雄|小林清志|增山江威子|井上真树夫|纳谷悟朗]
圣石小子,9.4,168,[奇幻|热血|架空|冒险],[川澄綾子|川澄綾子、関智一|森久保祥太郎|室园丈裕|井泽诗织]
绿林寮,9.2,105,[校园|日常],[佐々木望|岩田光央|井上和彦|皆口裕子|川田妙子|二又一成|中原茂|高木渉、緑川光]
傀儡师左近,9.4,265,[历史|奇幻|推理],[くまいもとこ|緒方恵美|家中宏|西原|弥生みつき|佐伯|一条和矢|斉藤|桜井敏治|丘|日野由利加|北村|中井和哉|冬馬由美]
明日的娜嘉,9.6,131,[萌系|日常],[甲斐田ゆき、木内レイコ|山崎たくみ|折笠富美子|一条和矢|京田尚子|岸尾だいすけ|リタ..]
智龙迷城,6.6,315,[少儿|冒险],[泊明日菜|柿原徹也|井上ほの花|小林裕介|神代知衣]
鲁邦三世：初次交锋,9.7,339,[热血|奇幻|时泪],[栗田贯一|小林清志|大冢周夫|增山江威子|纳谷悟朗]
神样DOLLS,8.7,248,[奇幻|日常],[玖吼理：枸雅诗绪：福圓美里|岡本信彦|茅野愛衣|暗密刀：枸雅阿几：木村良平]
柯鲁布克罗/ Coluboccoro,8.8,297,[原创|架空|奇幻],[铃:|西野七濑]
蓝龙,9.7,311,[奇幻|少儿|热血],[根本圭子|高冢正也|浪川大辅|落合弘治|叶月绘理乃]
刀使巫女（中配）,8.2,252,[校园|战斗|原创],[V17-苏婉|龟娘|翁媛|冯骏骅|V17-降温|V17-沐霏|V17-醋醋|V17-梓汐|鬼月|V17-十四|V17-Kiyo|惠惠|卞云鹏|谢添天、柯暮卿、小忻]
向阳素描×☆☆☆,9.8,432,[萌系|日常|治愈],[水橋かおり|阿澄佳奈|後藤邑子|新谷良子|小見川千明|原田ひとみ|沢城みゆき|桑谷夏子|松来未祐]
魔界战记 迪斯凯亚,9.5,200,[奇幻|热血|架空|冒险],[水橋かおり|笹本優子]
逮捕令 全速前进,8.9,229,[日常|少女|热血|职场],[玉川砂記子|平松晶子|島田敏|花蝶|政宗一成|小桜エツ子|松本梨香|阿久津加菜|飯塚雅弓]
天使的尾巴,9.1,138,[日常],[平野綾|菅沼久义|冰上恭子|野上由加奈|川澄绫子|田中理恵]
仙境传说,9.2,163,[奇幻|架空|冒险],[久川綾]
爱玩怪兽,7.3,623,[原创],[暂无更多信息。]
水晶版 雷公 雷的传说,9.3,119,[奇幻|战斗|萌系|热血],[村井かずさ|野島健児]
索尼克音爆,9.4,242,[搞笑|科幻],[主要配音:Roger|Craig|Smith，Mike|Pollock，Colleen|Villard，Cindy|Robinson，Travis|Willinghan，Nika|Futterman]
迷糊天使,9.5,151,[奇幻|少女],[ゆかな|樋口|泽城美雪|绫小路|斋贺弥月|田村由香里|植松|钉宫理惠]
大怪兽RUSH,9.5,287,[战斗|科幻],[平川大辅|高冈瓶瓶|深町寿成]
海底小纵队 特别篇,9.7,162,[萌系|搞笑|治愈|少儿],[西蒙.格林诺|泰莉莎.加拉赫|基斯.威克姆]
迪迦奥特曼・戴拿奥特曼&盖亚奥特曼 超时空大决战,9.8,876,[原创|热血|战斗|少儿],[吉冈毅志|滨田岳|齐藤麻衣|入野自由]
魔法使的注意事项 夏季的天空,9.1,146,[奇幻|治愈|魔法],[花泽香菜|前野智昭|井上麻里奈|浪川大辅|高桥美佳子|小山力也|高乃丽]
罗布奥特曼剧场版 决定了！羁绊的水晶,9.7,1704,[特摄|热血|科幻],[滨田龙臣|小池亮介|平田雄也|山崎银之丞|真锅薰|其原有沙|西井幸人|木下彩音]
